ID,AGE,EDUCATION,OCC,PINCODE,PROD_CATEGORY,INCOME_SEGMENT,PROSPERITY_INDEX_BAND,QUALITY_SCORE_BAND,ISSUANCE_MONTH
8913,47,graduate_plus,salaried_govt,680611,trad,7,Medium,5,Feb-22
5560,37,graduate_plus,missing,144103,trad,5,Medium,3,Jun-21
6740,37,matriculation,salaried_pvt,122003,trad,6,Very_high,4,Sep-21
5074,42,graduate_plus,business,244001,term,5,High,4,Apr-21
9311,33,graduate_plus,salaried_govt,231216,ulip,3,Medium,5,Mar-22
7760,37,non_matriculation,agriculture,210001,trad,1,Medium,2,Dec-21
6437,31,graduate_plus,salaried_govt,490023,term,3,Medium,5,Aug-21
5593,54,graduate_plus,salaried_govt,500028,term,5,Very_high,5,Jun-21
5190,35,graduate_plus,salaried_pvt,422206,term,4,High,5,Apr-21
7820,35,graduate_plus,business,413208,trad,3,High,4,Dec-21
8554,50,non_matriculation,agriculture,848202,trad,2,Very_low,1,Jan-22
7562,45,graduate_plus,agriculture,210205,trad,1,Low,3,Nov-21
9815,34,graduate_plus,business,400053,trad,6,Very_high,5,Mar-22
5035,28,higher_secondary,business,736134,trad,3,Very_low,2,Apr-21
7574,38,masters_plus,salaried_pvt,416208,term,5,High,5,Nov-21
9035,29,graduate_plus,business,263153,trad,3,Medium,4,Feb-22
8211,41,graduate_plus,salaried_govt,757037,trad,3,Low,4,Jan-22
5933,56,higher_secondary,business,401602,ulip,4,High,3,Jul-21
8339,34,graduate_plus,business,494450,trad,3,Medium,4,Jan-22
6083,42,masters_plus,business,458001,trad,4,High,4,Jul-21
9644,20,graduate_plus,business,390011,ulip,4,High,4,Mar-22
6373,40,graduate_plus,business,305407,trad,3,Very_low,3,Aug-21
7920,51,graduate_plus,salaried_govt,495004,ulip,6,High,5,Dec-21
7297,48,masters_plus,salaried_govt,122051,trad,7,High,5,Nov-21
6371,41,masters_plus,salaried_pvt,520004,term,6,High,5,Aug-21
7374,28,graduate_plus,salaried_govt,335802,term,4,Medium,5,Nov-21
8514,48,graduate_plus,business,401504,trad,6,Medium,4,Jan-22
8779,32,matriculation,business,312604,ulip,3,Very_low,2,Feb-22
9037,41,matriculation,business,274702,trad,3,Low,2,Feb-22
7468,27,higher_secondary,agriculture,221712,trad,2,Medium,2,Nov-21
6250,48,matriculation,business,110083,trad,2,Medium,2,Aug-21
6126,36,non_matriculation,business,382440,trad,4,High,3,Aug-21
7190,55,higher_secondary,salaried_pvt,400004,ulip,4,Very_high,4,Oct-21
9801,32,graduate_plus,business,222137,ulip,3,Medium,4,Mar-22
5349,20,graduate_plus,business,143521,ulip,5,High,4,May-21
9584,40,higher_secondary,salaried_pvt,400074,term,4,Very_high,4,Mar-22
9627,65,missing,business,110025,ulip,9,Very_high,3,Mar-22
9927,47,higher_secondary,business,788002,trad,3,Medium,2,Mar-22
6094,26,graduate_plus,business,846001,trad,3,Medium,4,Jul-21
8397,41,missing,professional,700038,ulip,5,Very_high,4,Jan-22
6530,30,higher_secondary,business,854105,trad,2,Medium,3,Sep-21
6267,31,graduate_plus,business,341519,trad,3,Medium,4,Aug-21
5094,40,graduate_plus,salaried_govt,144202,trad,4,Medium,5,Apr-21
5365,52,graduate_plus,business,380061,ulip,5,High,4,May-21
7889,54,masters_plus,business,226007,trad,8,High,4,Dec-21
8769,43,graduate_plus,agriculture,144401,trad,5,Very_high,4,Feb-22
5238,31,graduate_plus,business,765001,ulip,3,Medium,4,May-21
9690,39,masters_plus,salaried_pvt,500089,trad,6,Very_high,6,Mar-22
8928,40,graduate_plus,business,393001,ulip,4,Medium,4,Feb-22
9687,38,graduate_plus,salaried_pvt,390025,trad,5,High,5,Mar-22
8633,46,graduate_plus,housewife,410206,trad,4,Very_high,4,Jan-22
7960,24,graduate_plus,agriculture,201010,trad,3,Very_high,4,Dec-21
9954,40,graduate_plus,salaried_pvt,400058,ulip,6,Very_high,6,Mar-22
8576,26,higher_secondary,business,491881,trad,2,Medium,3,Jan-22
8751,50,graduate_plus,business,273402,trad,4,Medium,4,Feb-22
9616,46,graduate_plus,business,250601,ulip,4,Very_low,3,Mar-22
9916,30,graduate_plus,salaried_govt,221101,trad,3,Medium,5,Mar-22
7071,58,masters_plus,salaried_govt,801505,ulip,6,High,5,Oct-21
6259,48,graduate_plus,professional,671310,trad,7,Medium,4,Aug-21
9863,53,graduate_plus,business,261203,trad,4,Medium,4,Mar-22
9388,48,graduate_plus,salaried_pvt,442001,trad,3,High,5,Mar-22
6588,35,higher_secondary,business,520003,trad,4,Very_high,4,Sep-21
8288,46,graduate_plus,salaried_pvt,401209,ulip,4,High,5,Jan-22
8926,31,graduate_plus,agriculture,814143,trad,1,Medium,4,Feb-22
8715,32,missing,salaried_govt,495674,ulip,2,Very_low,3,Feb-22
7621,44,higher_secondary,business,843117,trad,3,Very_low,2,Nov-21
6323,35,graduate_plus,salaried_govt,394540,term,3,Medium,5,Aug-21
5980,35,matriculation,business,370445,ulip,2,Medium,3,Jul-21
6105,38,higher_secondary,business,224152,trad,3,Very_low,2,Aug-21
6098,35,graduate_plus,business,583121,trad,2,Medium,4,Aug-21
7569,36,graduate_plus,business,560094,trad,6,Very_high,5,Nov-21
6041,26,graduate_plus,professional,110018,ulip,4,Very_high,6,Jul-21
7852,35,masters_plus,salaried_pvt,713210,trad,6,Medium,5,Dec-21
9543,43,matriculation,salaried_pvt,147001,trad,3,High,4,Mar-22
7954,44,graduate_plus,salaried_govt,756032,trad,3,Medium,5,Dec-21
6199,23,graduate_plus,business,160023,ulip,7,High,4,Aug-21
8592,44,matriculation,business,400097,trad,5,Very_high,3,Jan-22
7578,30,graduate_plus,professional,712204,ulip,3,Low,4,Nov-21
5942,64,masters_plus,business,226010,ulip,6,High,4,Jul-21
9542,40,masters_plus,salaried_pvt,500072,trad,8,Very_high,6,Mar-22
6070,27,graduate_plus,business,457775,trad,2,Low,4,Jul-21
7996,44,graduate_plus,business,831014,ulip,4,Medium,4,Dec-21
6645,63,missing,retired,110055,trad,5,Very_high,3,Sep-21
7376,32,masters_plus,salaried_govt,335526,term,5,Medium,5,Nov-21
8202,31,masters_plus,agriculture,814145,trad,3,Medium,4,Jan-22
8548,53,higher_secondary,salaried_govt,382424,trad,6,High,4,Jan-22
5442,48,missing,business,144303,trad,5,Medium,2,Jun-21
6162,36,graduate_plus,business,301001,ulip,5,High,4,Aug-21
5996,35,graduate_plus,salaried_govt,802163,trad,3,Medium,5,Jul-21
5574,63,graduate_plus,business,425401,ulip,4,High,4,Jun-21
6491,60,graduate_plus,salaried_govt,762023,ulip,3,Medium,5,Aug-21
6867,56,higher_secondary,salaried_pvt,395005,ulip,3,High,4,Sep-21
8448,39,graduate_plus,business,516360,trad,4,High,4,Jan-22
8185,48,graduate_plus,business,401105,term,6,Very_high,4,Jan-22
6375,28,graduate_plus,salaried_pvt,822114,trad,2,Medium,5,Aug-21
5877,25,graduate_plus,salaried_pvt,574325,trad,1,Very_low,4,Jul-21
8889,33,graduate_plus,business,416405,trad,3,Low,4,Feb-22
9605,31,masters_plus,salaried_govt,821305,term,5,Low,5,Mar-22
5198,25,masters_plus,salaried_pvt,425114,trad,3,Very_low,5,Apr-21
8082,65,missing,business,736101,ulip,5,High,3,Dec-21
5388,41,higher_secondary,business,411027,ulip,6,Very_high,3,May-21
7664,37,graduate_plus,salaried_pvt,458470,term,3,Very_low,4,Dec-21
7513,55,missing,salaried_pvt,400067,ulip,6,Very_high,4,Nov-21
7144,28,graduate_plus,professional,756048,trad,2,Medium,5,Oct-21
7712,35,graduate_plus,salaried_pvt,847211,term,3,Medium,5,Dec-21
5539,41,graduate_plus,salaried_pvt,490023,ulip,2,Medium,5,Jun-21
9841,35,higher_secondary,business,443301,trad,3,Medium,3,Mar-22
6297,54,graduate_plus,business,700124,trad,4,Medium,4,Aug-21
5108,18,matriculation,salaried_pvt,721628,trad,2,High,4,Apr-21
9956,31,graduate_plus,salaried_pvt,411017,trad,8,Very_high,6,Mar-22
8507,34,graduate_plus,salaried_pvt,495001,term,7,High,5,Jan-22
9104,27,graduate_plus,salaried_pvt,470226,trad,3,Medium,5,Feb-22
7122,34,graduate_plus,salaried_pvt,176056,ulip,1,Medium,5,Oct-21
8619,28,graduate_plus,salaried_pvt,246149,ulip,2,Medium,5,Jan-22
7182,38,higher_secondary,business,713143,trad,3,Medium,2,Oct-21
9988,24,graduate_plus,business,383430,trad,3,High,4,Mar-22
7163,43,graduate_plus,salaried_pvt,390016,term,4,High,5,Oct-21
9823,35,masters_plus,salaried_pvt,184142,trad,4,High,6,Mar-22
9716,19,higher_secondary,business,110058,trad,7,Very_high,4,Mar-22
9948,78,missing,professional,411001,ulip,6,Very_high,4,Mar-22
9211,28,graduate_plus,salaried_pvt,752001,ulip,7,High,5,Mar-22
9577,34,graduate_plus,salaried_pvt,414208,trad,2,Medium,5,Mar-22
7571,53,graduate_plus,salaried_govt,176319,ulip,4,Medium,5,Nov-21
7012,44,graduate_plus,business,751006,ulip,6,High,4,Oct-21
9372,51,graduate_plus,business,524003,trad,7,Very_high,4,Mar-22
9429,69,missing,retired,517501,trad,4,Very_high,3,Mar-22
8695,31,graduate_plus,salaried_pvt,141401,term,3,High,5,Feb-22
7643,41,higher_secondary,business,732125,trad,3,Medium,2,Dec-21
8523,42,graduate_plus,salaried_govt,221002,term,6,High,5,Jan-22
6713,31,graduate_plus,salaried_govt,328001,term,4,Medium,5,Sep-21
5306,32,graduate_plus,business,110040,ulip,4,Medium,4,May-21
9512,38,graduate_plus,professional,211019,ulip,3,High,5,Mar-22
7907,32,matriculation,professional,756125,trad,2,Medium,4,Dec-21
5519,54,graduate_plus,professional,400709,trad,8,Very_high,5,Jun-21
7073,56,missing,business,784161,ulip,2,Medium,2,Oct-21
6880,40,masters_plus,salaried_pvt,201301,term,7,Very_high,6,Sep-21
8305,62,graduate_plus,business,441912,ulip,5,Medium,4,Jan-22
8237,28,non_matriculation,business,835302,trad,2,Medium,3,Jan-22
9632,59,higher_secondary,business,562138,trad,5,High,3,Mar-22
7710,37,graduate_plus,business,388120,ulip,4,Very_high,5,Dec-21
9955,62,missing,business,110045,trad,6,High,3,Mar-22
9962,65,missing,retired,411040,trad,8,Very_high,3,Mar-22
6992,41,matriculation,agriculture,811301,trad,2,Very_low,1,Oct-21
7072,43,missing,salaried_pvt,201005,ulip,3,High,4,Oct-21
8395,38,graduate_plus,business,143115,trad,4,Medium,4,Jan-22
6303,32,graduate_plus,salaried_govt,847452,trad,3,Missing,4,Aug-21
5627,55,graduate_plus,agriculture,835225,trad,2,Medium,3,Jun-21
5287,48,higher_secondary,business,721126,trad,3,Low,2,May-21
9255,37,graduate_plus,business,110017,trad,5,Very_high,5,Mar-22
6069,30,graduate_plus,salaried_pvt,600066,term,7,High,5,Jul-21
7010,52,graduate_plus,business,700144,ulip,10,Very_high,4,Oct-21
6431,43,masters_plus,business,400098,trad,6,Very_high,5,Aug-21
8165,65,graduate_plus,business,410504,ulip,5,High,4,Dec-21
5007,48,higher_secondary,agriculture,846004,trad,2,Medium,2,Apr-21
9034,49,matriculation,agriculture,313901,trad,2,Low,2,Feb-22
6996,51,missing,business,733128,trad,3,Medium,2,Oct-21
9158,34,graduate_plus,business,192303,ulip,5,High,4,Mar-22
6306,49,graduate_plus,business,231302,trad,3,Medium,4,Aug-21
5660,49,missing,salaried_govt,385001,trad,4,High,4,Jun-21
8222,23,graduate_plus,business,455336,trad,6,Medium,4,Jan-22
5907,43,graduate_plus,business,670631,trad,5,Medium,4,Jul-21
5030,36,missing,salaried_govt,713363,trad,3,Medium,3,Apr-21
7286,47,non_matriculation,agriculture,394327,trad,2,Very_low,1,Oct-21
7682,52,graduate_plus,salaried_pvt,440010,ulip,6,Very_high,5,Dec-21
9556,45,higher_secondary,business,829150,ulip,3,Very_low,2,Mar-22
8676,49,non_matriculation,agriculture,313324,trad,2,High,2,Feb-22
7383,35,masters_plus,salaried_govt,382721,term,4,Medium,5,Nov-21
7124,31,higher_secondary,business,384001,trad,2,Medium,3,Oct-21
8869,44,graduate_plus,business,396321,ulip,5,High,4,Feb-22
7112,36,graduate_plus,business,229305,ulip,5,Medium,4,Oct-21
6194,22,graduate_plus,salaried_pvt,401107,trad,4,Very_high,6,Aug-21
5242,27,graduate_plus,business,282001,ulip,4,Medium,4,May-21
9028,43,graduate_plus,business,132103,trad,6,Very_high,5,Feb-22
7828,54,missing,business,695010,trad,9,Very_high,3,Dec-21
5178,23,graduate_plus,salaried_pvt,201014,term,5,Very_high,6,Apr-21
9646,29,masters_plus,salaried_pvt,391346,term,4,Medium,5,Mar-22
5927,37,graduate_plus,salaried_pvt,683544,ulip,5,Very_high,6,Jul-21
8682,47,graduate_plus,salaried_pvt,403516,trad,4,High,5,Feb-22
6737,26,graduate_plus,salaried_pvt,560034,trad,5,Very_high,6,Sep-21
6505,61,missing,business,324005,ulip,4,High,3,Aug-21
9489,72,missing,retired,122101,ulip,6,Very_high,3,Mar-22
6753,36,higher_secondary,business,480115,trad,2,Medium,2,Sep-21
7637,27,graduate_plus,housewife,395004,ulip,2,High,4,Dec-21
9527,35,graduate_plus,business,135001,trad,5,High,4,Mar-22
7547,34,masters_plus,salaried_pvt,110034,term,7,Very_high,6,Nov-21
6350,60,graduate_plus,business,121003,trad,7,Very_high,4,Aug-21
7921,48,matriculation,salaried_govt,110032,trad,4,High,4,Dec-21
6387,27,graduate_plus,salaried_pvt,110059,ulip,4,High,5,Aug-21
9919,29,graduate_plus,business,700104,trad,3,High,4,Mar-22
5339,22,graduate_plus,professional,421301,trad,5,Very_high,5,May-21
6935,28,matriculation,salaried_pvt,201014,trad,6,Very_high,5,Oct-21
6264,33,masters_plus,business,126101,trad,4,High,5,Aug-21
7585,52,graduate_plus,business,737102,ulip,5,Very_high,4,Nov-21
8501,34,graduate_plus,salaried_pvt,680614,ulip,6,Very_high,6,Jan-22
6567,61,matriculation,salaried_pvt,380063,ulip,3,Very_high,4,Sep-21
7772,54,masters_plus,business,603204,trad,5,High,4,Dec-21
5183,37,graduate_plus,business,756019,trad,4,Medium,4,Apr-21
6484,68,missing,business,221108,ulip,6,Very_low,2,Aug-21
5403,24,graduate_plus,agriculture,494334,trad,3,High,4,May-21
6561,32,graduate_plus,business,141116,term,3,Medium,4,Sep-21
6079,73,missing,agriculture,686508,trad,6,High,2,Jul-21
5572,39,graduate_plus,business,572101,trad,6,High,4,Jun-21
8568,20,graduate_plus,business,764003,trad,3,Medium,4,Jan-22
9053,23,graduate_plus,business,799004,trad,4,High,4,Feb-22
5318,24,higher_secondary,business,722208,trad,3,Medium,3,May-21
9812,36,graduate_plus,salaried_pvt,440023,ulip,3,High,5,Mar-22
5172,22,graduate_plus,salaried_pvt,500029,ulip,4,Very_high,6,Apr-21
8720,30,masters_plus,salaried_pvt,180002,ulip,5,Medium,5,Feb-22
8070,73,missing,business,491001,ulip,5,High,3,Dec-21
8999,47,graduate_plus,business,752056,ulip,6,Medium,4,Feb-22
9179,53,graduate_plus,salaried_pvt,380019,ulip,4,High,5,Mar-22
8294,23,graduate_plus,business,110062,trad,5,High,4,Jan-22
8993,32,masters_plus,salaried_pvt,431731,trad,4,Low,5,Feb-22
7992,37,matriculation,salaried_govt,795146,trad,3,Medium,3,Dec-21
8231,27,graduate_plus,salaried_pvt,262526,ulip,1,Medium,5,Jan-22
6463,42,graduate_plus,agriculture,812003,trad,1,Medium,3,Aug-21
8426,35,graduate_plus,salaried_pvt,604001,ulip,7,Low,5,Jan-22
6388,42,non_matriculation,agriculture,756032,ulip,1,Medium,2,Aug-21
7333,34,matriculation,professional,828402,ulip,2,Medium,4,Nov-21
6391,45,graduate_plus,business,416804,trad,4,Low,3,Aug-21
7282,47,graduate_plus,business,788710,trad,4,Missing,3,Oct-21
7597,27,matriculation,agriculture,301001,trad,1,High,3,Nov-21
7108,36,masters_plus,agriculture,262203,trad,3,Medium,3,Oct-21
6550,42,masters_plus,salaried_pvt,110025,trad,6,Very_high,6,Sep-21
7861,39,graduate_plus,agriculture,246732,trad,3,Low,3,Dec-21
6928,32,graduate_plus,salaried_govt,431122,term,3,High,5,Oct-21
8333,55,missing,salaried_pvt,110096,trad,8,Very_high,4,Jan-22
8612,26,masters_plus,salaried_pvt,444203,trad,4,Low,5,Jan-22
9534,53,missing,business,400019,trad,6,Very_high,3,Mar-22
6003,31,graduate_plus,business,143530,trad,3,Very_low,4,Jul-21
6759,28,matriculation,salaried_pvt,754214,trad,2,High,4,Sep-21
7461,61,graduate_plus,retired,400601,ulip,5,Very_high,4,Nov-21
6485,60,non_matriculation,retired,814146,ulip,2,Medium,2,Aug-21
5471,38,matriculation,agriculture,126113,trad,3,Medium,2,Jun-21
9752,34,matriculation,business,760006,ulip,3,Missing,2,Mar-22
6274,32,graduate_plus,salaried_pvt,591221,trad,2,Medium,5,Aug-21
7195,68,graduate_plus,business,721101,trad,6,High,4,Oct-21
7370,26,graduate_plus,business,843108,trad,3,Medium,4,Nov-21
9976,29,graduate_plus,business,380009,trad,8,Very_high,5,Mar-22
9825,45,graduate_plus,business,272002,trad,9,Medium,4,Mar-22
7774,50,matriculation,retired,835302,trad,3,Medium,2,Dec-21
9769,38,graduate_plus,business,756047,trad,4,Medium,4,Mar-22
9872,61,missing,retired,600117,trad,4,Very_high,3,Mar-22
7924,25,masters_plus,salaried_pvt,530020,ulip,7,Very_high,6,Dec-21
7887,35,matriculation,agriculture,132114,ulip,3,High,3,Dec-21
9379,36,masters_plus,professional,383330,ulip,6,Medium,5,Mar-22
8126,60,graduate_plus,professional,400055,ulip,7,Very_high,5,Dec-21
6865,36,higher_secondary,business,502278,trad,3,High,3,Sep-21
6318,27,graduate_plus,salaried_pvt,522004,term,4,Very_high,6,Aug-21
7983,38,graduate_plus,agriculture,424106,trad,3,Low,3,Dec-21
8308,27,graduate_plus,salaried_pvt,110092,trad,5,Very_high,6,Jan-22
5579,36,graduate_plus,business,734427,trad,4,High,4,Jun-21
8323,45,graduate_plus,business,145001,ulip,5,High,4,Jan-22
9070,NA,missing,missing,362001,trad,5,High,2,Feb-22
8206,34,graduate_plus,salaried_govt,123027,trad,4,Very_high,6,Jan-22
9786,19,graduate_plus,professional,769003,trad,5,Very_high,5,Mar-22
5818,35,graduate_plus,salaried_pvt,282002,ulip,4,High,5,Jul-21
8766,42,matriculation,salaried_govt,494556,ulip,3,Low,3,Feb-22
9021,43,masters_plus,professional,400091,term,6,Very_high,6,Feb-22
6200,35,graduate_plus,business,125050,trad,9,Medium,4,Aug-21
8009,32,matriculation,business,384421,trad,2,Medium,3,Dec-21
6028,40,matriculation,salaried_govt,784506,trad,2,Low,3,Jul-21
8578,23,graduate_plus,salaried_pvt,400080,trad,7,Very_high,6,Jan-22
8455,25,graduate_plus,business,844122,trad,4,Medium,4,Jan-22
9590,48,matriculation,business,761200,trad,6,High,3,Mar-22
7811,30,graduate_plus,salaried_pvt,424005,ulip,6,Medium,5,Dec-21
7288,41,graduate_plus,salaried_pvt,396055,term,5,High,5,Oct-21
9564,47,non_matriculation,business,124507,trad,3,High,3,Mar-22
7516,26,graduate_plus,business,842001,trad,3,Medium,4,Nov-21
8970,24,masters_plus,business,735211,trad,3,Missing,3,Feb-22
6296,30,graduate_plus,salaried_pvt,643205,ulip,4,Medium,5,Aug-21
7440,21,graduate_plus,salaried_pvt,400097,trad,4,Very_high,6,Nov-21
7523,45,graduate_plus,professional,400092,trad,3,Very_high,5,Nov-21
5513,53,higher_secondary,business,390007,ulip,5,Very_high,3,Jun-21
8575,42,masters_plus,business,143001,trad,7,High,4,Jan-22
7947,54,matriculation,business,828110,trad,3,High,3,Dec-21
8027,38,masters_plus,business,700117,ulip,6,High,4,Dec-21
8662,46,graduate_plus,business,394230,trad,4,High,4,Feb-22
5378,50,higher_secondary,business,110089,trad,4,High,3,May-21
8454,59,graduate_plus,business,141116,ulip,5,Medium,4,Jan-22
5459,39,graduate_plus,salaried_pvt,848502,trad,4,Missing,4,Jun-21
8099,37,matriculation,business,486661,trad,3,High,3,Dec-21
8685,38,higher_secondary,business,224122,trad,3,Medium,2,Feb-22
9618,43,graduate_plus,business,500011,ulip,5,Very_high,5,Mar-22
6514,43,graduate_plus,business,400080,ulip,5,Very_high,5,Sep-21
8134,61,graduate_plus,business,148104,ulip,6,High,4,Dec-21
6456,56,graduate_plus,business,272001,trad,4,Medium,4,Aug-21
6716,35,non_matriculation,business,360055,trad,4,High,3,Sep-21
9484,32,graduate_plus,salaried_govt,342304,term,-99,Missing,4,Mar-22
5781,51,matriculation,business,473770,trad,3,Medium,2,Jul-21
6767,29,graduate_plus,salaried_pvt,445001,term,5,High,5,Sep-21
6314,44,masters_plus,business,380005,ulip,7,High,4,Aug-21
6248,53,graduate_plus,business,462001,trad,4,High,4,Aug-21
7121,57,graduate_plus,salaried_govt,395009,trad,5,High,5,Oct-21
8025,35,graduate_plus,salaried_pvt,421505,term,3,High,5,Dec-21
9879,30,graduate_plus,business,847301,trad,3,Medium,4,Mar-22
9984,42,graduate_plus,business,695582,trad,7,Very_high,5,Mar-22
5680,30,masters_plus,business,480441,trad,3,Medium,4,Jun-21
7018,43,graduate_plus,salaried_pvt,560049,term,5,Very_high,6,Oct-21
9814,29,graduate_plus,business,712232,trad,4,High,4,Mar-22
9356,41,graduate_plus,salaried_govt,814142,ulip,3,Medium,5,Mar-22
5134,56,graduate_plus,business,500017,ulip,5,Very_high,4,Apr-21
6633,49,missing,business,629165,ulip,3,Medium,2,Sep-21
7240,30,graduate_plus,salaried_pvt,123401,term,3,High,5,Oct-21
6405,34,matriculation,business,431715,trad,1,Very_low,2,Aug-21
5576,26,graduate_plus,business,723102,trad,7,Medium,4,Jun-21
7381,46,graduate_plus,salaried_govt,700052,trad,6,Very_high,5,Nov-21
6534,28,graduate_plus,business,274601,trad,3,Low,4,Sep-21
9883,27,matriculation,business,804425,trad,2,Medium,3,Mar-22
6000,38,graduate_plus,salaried_govt,723101,term,5,Medium,5,Jul-21
6612,51,graduate_plus,business,678103,trad,5,High,4,Sep-21
9666,29,matriculation,business,638004,trad,1,High,3,Mar-22
5847,39,higher_secondary,salaried_pvt,811314,trad,2,Medium,3,Jul-21
8058,38,higher_secondary,business,332002,trad,2,Medium,2,Dec-21
5677,25,graduate_plus,business,721635,trad,4,High,4,Jun-21
9272,42,graduate_plus,business,785702,trad,6,Low,3,Mar-22
9266,53,matriculation,business,713305,trad,5,High,3,Mar-22
5546,28,graduate_plus,business,413517,trad,2,Low,4,Jun-21
8458,35,graduate_plus,business,742102,trad,3,Medium,4,Jan-22
6073,26,graduate_plus,business,144401,trad,5,Very_high,5,Jul-21
9843,32,higher_secondary,business,742134,trad,3,High,3,Mar-22
5066,24,graduate_plus,salaried_pvt,125001,term,7,High,5,Apr-21
8420,53,higher_secondary,salaried_govt,483110,trad,3,Medium,3,Jan-22
5658,29,graduate_plus,salaried_pvt,759122,trad,3,High,5,Jun-21
7363,55,graduate_plus,business,751010,trad,6,High,4,Nov-21
9674,31,masters_plus,salaried_pvt,411033,trad,-99,High,6,Mar-22
6917,27,graduate_plus,salaried_pvt,221007,trad,2,High,5,Oct-21
7899,30,masters_plus,business,470771,trad,3,Low,4,Dec-21
8233,38,graduate_plus,business,767048,trad,4,Medium,4,Jan-22
6233,52,higher_secondary,agriculture,591242,trad,2,Low,2,Aug-21
9554,33,graduate_plus,business,794104,trad,3,Medium,4,Mar-22
8552,23,non_matriculation,business,250401,ulip,2,Medium,3,Jan-22
8644,31,graduate_plus,business,845305,trad,9,Medium,4,Jan-22
6923,45,graduate_plus,business,854317,trad,4,Medium,4,Oct-21
8443,27,graduate_plus,salaried_pvt,380004,trad,9,Very_high,6,Jan-22
5352,66,missing,retired,742224,trad,3,Medium,2,May-21
9367,28,higher_secondary,business,401107,ulip,4,Very_high,4,Mar-22
7835,36,graduate_plus,business,533401,trad,6,Very_high,5,Dec-21
6130,30,graduate_plus,business,321602,ulip,4,Medium,4,Aug-21
5760,22,higher_secondary,agriculture,132039,trad,3,High,3,Jul-21
8187,33,matriculation,agriculture,244001,trad,2,High,3,Jan-22
9514,57,graduate_plus,business,400078,ulip,8,Very_high,4,Mar-22
5559,30,graduate_plus,professional,411026,term,4,High,5,Jun-21
8924,44,graduate_plus,business,494444,trad,5,Medium,4,Feb-22
5976,40,graduate_plus,salaried_govt,382424,term,4,High,5,Jul-21
6579,44,graduate_plus,professional,110033,trad,5,Very_high,5,Sep-21
8408,23,non_matriculation,salaried_pvt,845307,trad,2,Medium,4,Jan-22
9692,56,graduate_plus,business,625001,trad,6,High,4,Mar-22
6192,68,graduate_plus,business,711303,ulip,4,Medium,4,Aug-21
6745,33,graduate_plus,business,713344,ulip,9,Low,4,Sep-21
8353,32,matriculation,agriculture,721401,trad,2,High,3,Jan-22
9824,20,graduate_plus,business,473331,trad,2,Medium,4,Mar-22
8083,33,graduate_plus,business,721425,trad,3,Medium,4,Dec-21
6590,21,graduate_plus,business,742165,trad,8,High,4,Sep-21
8511,23,matriculation,agriculture,847306,trad,1,Medium,2,Jan-22
6607,31,masters_plus,business,262701,ulip,5,Medium,4,Sep-21
6258,39,graduate_plus,business,110074,trad,4,High,4,Aug-21
6976,62,graduate_plus,professional,485001,ulip,6,Medium,4,Oct-21
7937,34,graduate_plus,business,274509,trad,3,Low,4,Dec-21
8220,37,graduate_plus,salaried_govt,811311,trad,3,Medium,5,Jan-22
9330,35,graduate_plus,salaried_pvt,825301,trad,3,High,5,Mar-22
9735,30,masters_plus,professional,140301,term,6,High,5,Mar-22
6054,30,non_matriculation,agriculture,585416,trad,2,Medium,2,Jul-21
6785,25,graduate_plus,salaried_pvt,121102,ulip,3,High,5,Sep-21
8748,57,missing,salaried_pvt,713210,trad,3,Medium,3,Feb-22
5082,49,higher_secondary,business,781150,trad,3,Medium,2,Apr-21
6699,18,matriculation,agriculture,207502,trad,2,Missing,1,Sep-21
5811,43,masters_plus,business,201005,ulip,10,High,4,Jul-21
6489,56,graduate_plus,salaried_pvt,500072,ulip,5,Very_high,5,Aug-21
6718,36,higher_secondary,business,742405,trad,4,Medium,2,Sep-21
6635,45,masters_plus,professional,110052,ulip,7,Very_high,6,Sep-21
9521,56,missing,business,226020,trad,8,High,3,Mar-22
9149,50,graduate_plus,business,736133,trad,4,Very_low,3,Mar-22
5551,39,missing,salaried_pvt,160019,trad,3,High,4,Jun-21
5232,33,graduate_plus,salaried_govt,753010,term,3,Low,5,May-21
5255,46,higher_secondary,business,700077,trad,4,High,3,May-21
8859,31,higher_secondary,business,641653,trad,3,High,3,Feb-22
9884,31,graduate_plus,business,211003,trad,4,High,4,Mar-22
9196,38,graduate_plus,business,713502,trad,4,Very_low,3,Mar-22
6907,62,matriculation,business,743289,ulip,4,High,3,Sep-21
7734,43,matriculation,agriculture,244302,trad,1,Medium,2,Dec-21
5279,27,matriculation,agriculture,229503,trad,1,Missing,2,May-21
8631,48,graduate_plus,salaried_pvt,411043,ulip,6,High,5,Jan-22
8953,42,graduate_plus,business,465113,trad,4,Medium,4,Feb-22
9639,25,higher_secondary,business,731233,trad,3,Very_low,2,Mar-22
9084,34,graduate_plus,business,152002,trad,4,High,4,Feb-22
9886,56,graduate_plus,salaried_pvt,700106,ulip,6,Very_high,5,Mar-22
8457,43,graduate_plus,business,190015,ulip,6,Medium,4,Jan-22
5638,31,masters_plus,salaried_govt,741125,trad,4,Medium,5,Jun-21
9346,64,missing,retired,700129,trad,4,Medium,2,Mar-22
5357,37,masters_plus,salaried_pvt,751012,trad,5,High,5,May-21
6771,24,matriculation,salaried_govt,471001,trad,3,High,4,Sep-21
7372,33,matriculation,business,799102,trad,3,Medium,3,Nov-21
9495,48,masters_plus,salaried_pvt,625003,trad,7,Very_high,6,Mar-22
